Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Distance traveled (km),Distance_geopy
57,,2017-07-10 01:16:00,92,5,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距盐石脚 约640米,距蓝家冲 约713米",112.99401,25.47756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1173.292966573164
58,,2017-07-10 01:17:00,52,6,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距蓝家冲 约306米,距田心里 约523米",112.98635,25.471693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1008.4024059697454
59,,2017-07-10 01:18:00,45,6,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距岭背塘 约543米,距张家 约563米",112.98372,25.467339000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,551.4547266923229
60,,2017-07-10 01:19:00,75,6,"ACC开,3D定位,天线正常","湖南省郴州市宜章县G107,距株树冲 约261米,距罗家 约312米",112.98327,25.460075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,808.9835092509602
61,,2017-07-10 01:20:00,60,6,"ACC开,3D定位,天线正常","湖南省郴州市宜章县G107,距留军村 约238米,距留军洞 约484米",112.97808,25.45367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,882.4683165975342
62,,2017-07-10 01:20:00,37,7,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距尧钵井 约638米,距宜章服务区-汽车修理 约695米",112.97337,25.44872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,725.6676569944508
63,,2017-07-10 01:21:00,31,7,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距红毛塘 约509米,距尧钵井 约772米",112.970825,25.445911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,403.55820319877716
64,,2017-07-10 01:22:00,36,7,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距红毛塘 约158米,距大坪里 约838米",112.968544,25.44226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,466.1234922142955
65,,2017-07-10 01:23:00,34,7,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距红毛塘 约497米",112.96707,25.438318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,462.64524698197647
66,,2017-07-10 01:24:00,42,7,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距生祠岭 约879米",112.96641,25.43403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,481.3885061244978
67,,2017-07-10 01:24:00,73,8,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距宜章京鹏物流有限公司 约553米,距金鑫铝大门厂 约553米",112.96734,25.426928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,795.2106004408173
68,,2017-07-10 01:25:00,62,8,"ACC开,3D定位,天线正常","湖南省郴州市宜章县G107(文明北路),距平安卷闸门厂 约112米,距华能商行 约112米",112.96839,25.419245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,860.7950409205278
69,,2017-07-10 01:26:00,71,8,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距老鼠切 约269米,距宜人广场 约300米",112.96635,25.41117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,920.9792494351824
70,,2017-07-10 01:27:00,66,8,"ACC开,3D定位,天线正常","湖南省郴州市宜章县宜章大道,距宜章公安局 约186米,距红喜机械厂 约284米",112.96296,25.403627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,905.2223752648033
71,,2017-07-10 01:28:00,51,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县玉溪河大桥,距宜章县委党校 约33米,距天塘坪 约218米",112.96205,25.396551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,792.1080479050165
72,,2017-07-10 01:28:00,0,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县宜章大道,距保盛幸福城营销中心 约40米,距保盛幸福城 约62米",112.962135,25.393269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,365.0421336304588
73,,2017-07-10 01:29:00,0,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县宜章大道,距保盛幸福城营销中心 约40米,距保盛幸福城 约62米",112.962135,25.393269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0
74,,2017-07-10 01:30:00,0,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县宜章大道,距保盛幸福城营销中心 约40米,距保盛幸福城 约62米",112.962135,25.393269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0
75,,2017-07-10 01:31:00,0,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县宜章大道,距保盛幸福城营销中心 约40米,距保盛幸福城 约62米",112.962135,25.393269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0
76,,2017-07-10 01:32:00,0,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县宜章大道,距保盛幸福城营销中心 约40米,距保盛幸福城 约62米",112.962135,25.393269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0
77,,2017-07-10 01:32:00,0,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县宜章大道,距保盛幸福城营销中心 约40米,距保盛幸福城 约62米",112.962135,25.393269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0
78,,2017-07-10 01:33:00,0,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县宜章大道,距保盛幸福城营销中心 约40米,距保盛幸福城 约62米",112.962135,25.393269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0
79,,2017-07-10 01:34:00,0,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县宜章大道,距保盛幸福城营销中心 约40米,距保盛幸福城 约62米",112.962135,25.393269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0
80,,2017-07-10 01:35:00,27,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县宜章大道,距玛洛古装饰 约270米,距宜章金利来饭庄 约276米",112.96261,25.390207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,343.8065411473516
81,,2017-07-10 01:36:00,69,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县S31(宜连高速),距佛心寺 约145米,距岩下 约252米",112.963905,25.384981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,595.4892217252968
82,,2017-07-10 01:36:00,93,9,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距岱上 约224米,距岩下 约860米",112.961784,25.375446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1081.4451383665635
83,,2017-07-10 01:37:00,48,10,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距排后 约706米",112.95624,25.368649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,938.8698054191195
84,,2017-07-10 01:38:00,77,10,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距排后 约266米,距大军冲 约582米",112.951836,25.362856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,781.4934860093916
85,,2017-07-10 01:39:00,64,10,"ACC开,3D定位,天线正常","湖南省郴州市宜章县G107(京深线),距接光亭 约160米,距花古岭 约249米",112.95083,25.353966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,993.6791434090352
86,,2017-07-10 01:40:00,80,11,"ACC开,3D定位,天线正常","湖南省郴州市宜章县,距鹅婆坵 约200米,距罗家灌 约511米",112.95202,25.345808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,914.9773222279327
87,,2017-07-10 01:45:00,47,13,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长岭头 约136米,距灰坪 约393米",112.96226,25.319193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3133.293572283161
88,,2017-07-10 01:46:00,71,14,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距灰坪 约442米,距破塘 约741米",112.9673,25.313498000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,810.9606891596629
89,,2017-07-10 01:47:00,72,14,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距小坑 约613米,距丘家 约644米",112.97029,25.305923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,894.3208513529811
90,,2017-07-10 01:47:00,72,14,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距丘家 约452米,距杨家 约659米",112.972855,25.29683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1043.4588175173733
91,,2017-07-10 01:53:00,64,20,"ACC开,3D定位,天线正常","广东省韶关市乐昌市Y741,距张车 约432米,距七姑滩 约612米",113.01212,25.261654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5557.471204140706
92,,2017-07-10 01:54:00,55,20,"ACC开,3D定位,天线正常","广东省韶关市乐昌市Y740,距小车 约124米,距滴水岱 约439米",113.01775,25.25681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,781.4546383701546
93,,2017-07-10 01:54:00,44,20,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距滴水岱 约202米,距吴塘村 约463米",113.02228,25.253073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,616.613606177967
94,,2017-07-10 01:55:00,72,21,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距巴冲 约720米,距麻石冲 约849米",113.02798,25.249237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,714.531001699148
95,,2017-07-10 01:56:00,80,21,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距麻石冲 约222米,距白坭坑 约897米",113.03727,25.244745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1059.4603755342032
96,,2017-07-10 02:01:00,28,25,"ACC开,3D定位,天线正常","广东省韶关市乐昌市S249,距单竹迳 约226米,距关春中学 约424米",113.07473,25.23122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4056.818746758311
97,,2017-07-10 02:02:00,28,25,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距玉井 约333米,距单竹迳 约602米",113.07849,25.231564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,380.1341431913404
98,,2017-07-10 02:03:00,27,25,"ACC开,3D定位,天线正常","广东省韶关市乐昌市G4(京珠高速),距玉井 约54米",113.08199,25.232346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,362.63032540281034
99,,2017-07-10 02:04:00,28,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市G4(京珠高速),距玉井 约400米,距塘背 约780米",113.085335,25.233505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,360.2946068827445
100,,2017-07-10 02:05:00,29,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市G4W3,距塘背 约580米,距清洞村 约765米",113.08869,25.234894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,371.12488726296027
101,,2017-07-10 02:05:00,28,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市G4W3,距乐真仙 约431米,距塘背 约582米",113.092,25.23626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,365.9416853572452
102,,2017-07-10 02:06:00,29,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市G4W3,距乐真仙 约113米,距长流 约463米",113.095604,25.237686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,395.65944955091766
103,,2017-07-10 02:07:00,30,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市G4W3,距余家 约254米,距长流 约270米",113.09943,25.23852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,395.83861866471597
104,,2017-07-10 02:08:00,41,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市G4W3,距长流坳 约283米,距余家 约433米",113.10383,25.238531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,442.55572648997077
105,,2017-07-10 02:09:00,10,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约166米,距天光顶 约819米",113.1079,25.237942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,414.56952526350966
106,,2017-07-10 02:09:00,13,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约303米,距天光顶 约717米",113.1094,25.237844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,151.26450487564728
107,,2017-07-10 02:10:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约327米,距天光顶 约701米",113.10965,25.237825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,25.233857442346586
108,,2017-07-10 02:11:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约327米,距天光顶 约701米",113.10965,25.237825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0
109,,2017-07-10 02:12:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约372米,距天光顶 约675米",113.11011,25.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,46.35072071805135
110,,2017-07-10 02:13:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约372米,距天光顶 约675米",113.11011,25.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0
111,,2017-07-10 02:13:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约372米,距天光顶 约675米",113.11011,25.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0
112,,2017-07-10 02:17:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约372米,距天光顶 约675米",113.11011,25.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0
113,,2017-07-10 02:20:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约372米,距天光顶 约675米",113.11011,25.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0
114,,2017-07-10 02:24:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约372米,距天光顶 约675米",113.11011,25.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0
115,,2017-07-10 02:27:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约372米,距天光顶 约675米",113.11011,25.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0
116,,2017-07-10 02:30:00,0,26,"ACC开,3D定位,天线正常","广东省韶关市乐昌市,距长流坳 约372米,距天光顶 约675米",113.11011,25.2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0
