Unnamed: 0,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance traveled (km),Distance_geopy
160,2017-06-05 02:42:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
161,2017-06-05 02:43:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
162,2017-06-05 02:44:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
163,2017-06-05 02:45:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
164,2017-06-05 02:46:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
165,2017-06-05 02:47:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
166,2017-06-05 02:48:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
167,2017-06-05 02:49:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
168,2017-06-05 02:50:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
169,2017-06-05 02:51:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
170,2017-06-05 02:52:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
171,2017-06-05 02:53:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
172,2017-06-05 02:54:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
173,2017-06-05 02:55:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
174,2017-06-05 02:56:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
175,2017-06-05 02:57:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
176,2017-06-05 02:58:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
177,2017-06-05 02:59:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
178,2017-06-05 03:00:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
179,2017-06-05 03:01:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
180,2017-06-05 03:02:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
181,2017-06-05 03:03:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
182,2017-06-05 03:04:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
183,2017-06-05 03:05:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
184,2017-06-05 03:06:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
185,2017-06-05 03:07:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
186,2017-06-05 03:08:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
187,2017-06-05 03:09:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
188,2017-06-05 03:10:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
189,2017-06-05 03:11:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
190,2017-06-05 03:12:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
191,2017-06-05 03:13:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
192,2017-06-05 03:14:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
193,2017-06-05 03:15:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
194,2017-06-05 03:16:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
195,2017-06-05 03:17:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
196,2017-06-05 03:18:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
197,2017-06-05 03:19:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
198,2017-06-05 03:20:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
199,2017-06-05 03:21:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
200,2017-06-05 03:22:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
201,2017-06-05 03:23:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
202,2017-06-05 03:24:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
203,2017-06-05 03:25:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
204,2017-06-05 03:26:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
205,2017-06-05 03:27:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
206,2017-06-05 03:28:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
207,2017-06-05 03:29:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
208,2017-06-05 03:30:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
209,2017-06-05 03:31:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
210,2017-06-05 03:32:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
211,2017-06-05 03:33:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
212,2017-06-05 03:34:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
213,2017-06-05 03:35:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
214,2017-06-05 03:36:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
215,2017-06-05 03:37:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
216,2017-06-05 03:38:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
217,2017-06-05 03:39:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
218,2017-06-05 03:40:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
219,2017-06-05 03:41:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
220,2017-06-05 03:42:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
221,2017-06-05 03:43:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
222,2017-06-05 03:44:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
223,2017-06-05 03:45:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
224,2017-06-05 03:46:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
225,2017-06-05 03:47:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
226,2017-06-05 03:48:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
227,2017-06-05 03:49:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
228,2017-06-05 03:50:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
229,2017-06-05 03:51:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
230,2017-06-05 03:52:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
231,2017-06-05 03:53:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
232,2017-06-05 03:54:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
233,2017-06-05 03:55:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
234,2017-06-05 03:56:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
235,2017-06-05 03:57:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
236,2017-06-05 03:58:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约214米,距方家湾 约570米",114.369121,30.354113,0,0.0
237,2017-06-05 03:59:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约198米,距方家湾 约563米",114.369008,30.354008,0,15.933589349323233
238,2017-06-05 04:00:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.36899,30.353998,0,2.05413232488149
239,2017-06-05 04:01:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.2937428454769317
240,2017-06-05 04:02:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
241,2017-06-05 04:03:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
242,2017-06-05 04:04:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
243,2017-06-05 04:05:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
244,2017-06-05 04:06:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
245,2017-06-05 04:07:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
246,2017-06-05 04:08:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
247,2017-06-05 04:09:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
248,2017-06-05 04:10:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
249,2017-06-05 04:11:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
250,2017-06-05 04:12:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
251,2017-06-05 04:13:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
252,2017-06-05 04:14:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
253,2017-06-05 04:15:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
254,2017-06-05 04:16:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
255,2017-06-05 04:17:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
256,2017-06-05 04:18:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
257,2017-06-05 04:19:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
258,2017-06-05 04:20:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
259,2017-06-05 04:21:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
260,2017-06-05 04:22:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
261,2017-06-05 04:23:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
262,2017-06-05 04:24:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
263,2017-06-05 04:25:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
264,2017-06-05 04:26:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
265,2017-06-05 04:27:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
266,2017-06-05 04:28:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
267,2017-06-05 04:29:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
268,2017-06-05 04:30:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
269,2017-06-05 04:31:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
270,2017-06-05 04:32:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
271,2017-06-05 04:33:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
272,2017-06-05 04:34:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
273,2017-06-05 04:35:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
274,2017-06-05 04:36:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
275,2017-06-05 04:37:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
276,2017-06-05 04:38:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
277,2017-06-05 04:39:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
278,2017-06-05 04:40:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
279,2017-06-05 04:41:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
280,2017-06-05 04:42:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
281,2017-06-05 04:43:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
282,2017-06-05 04:44:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
283,2017-06-05 04:45:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
284,2017-06-05 04:46:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
285,2017-06-05 04:47:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
286,2017-06-05 04:48:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
287,2017-06-05 04:49:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
288,2017-06-05 04:50:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
289,2017-06-05 04:51:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
290,2017-06-05 04:52:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
291,2017-06-05 04:53:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
292,2017-06-05 04:54:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
293,2017-06-05 04:55:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
294,2017-06-05 04:56:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
295,2017-06-05 04:57:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
296,2017-06-05 04:58:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
297,2017-06-05 04:59:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
298,2017-06-05 05:00:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
299,2017-06-05 05:01:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
300,2017-06-05 05:02:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
301,2017-06-05 05:03:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
302,2017-06-05 05:04:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
303,2017-06-05 05:05:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
304,2017-06-05 05:06:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
305,2017-06-05 05:07:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
306,2017-06-05 05:08:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
307,2017-06-05 05:09:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
308,2017-06-05 05:10:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
309,2017-06-05 05:11:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
310,2017-06-05 05:12:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
311,2017-06-05 05:13:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
312,2017-06-05 05:14:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
313,2017-06-05 05:15:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
314,2017-06-05 05:16:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
315,2017-06-05 05:17:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
316,2017-06-05 05:18:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
317,2017-06-05 05:19:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
318,2017-06-05 05:20:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
319,2017-06-05 05:21:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
320,2017-06-05 05:22:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
321,2017-06-05 05:23:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
322,2017-06-05 05:24:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
323,2017-06-05 05:25:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
324,2017-06-05 05:26:00,0,0,"ACC开,3D定位,天线正常","湖北省武汉市江夏区,距大朱村 约196米,距方家湾 约563米",114.368988,30.353996,0,0.0
